Country,Channel,Category,Market,Product,Week,Date,Spend,CPC,CTR,Clicks,Impressions,Conversions
UK,Online Video,C1,M3,P5,8,2024-02-19,336.48216351243565,1.6270058594882435,1.4781760203230845,206.81066484804938,13990.936262302972,7.242277845505401
UK,Online Video,C2,M1,P1,8,2024-02-19,1284.3261961181151,2.009511179625692,1.5039693364452442,639.1236879594491,42495.79246542823,22.38139570436221
UK,Online Video,C2,M1,P2,8,2024-02-19,1027.1844791208202,1.897018396107927,1.64498296651441,541.4731249988262,32916.64023404238,18.961782362610894
UK,Online Video,C2,M1,P3,8,2024-02-19,671.241494599194,1.7779072005392331,1.344706014430985,377.54585525926706,28076.4606692881,13.221232982426478
UK,Online Video,C2,M1,P4,8,2024-02-19,499.27918273502405,1.8495331640255268,1.6082514093350078,269.94875920382964,16785.23380342941,9.453303192270104
UK,Online Video,C2,M1,P5,8,2024-02-19,435.3141454140124,2.1175061781290627,1.465711988969865,205.57868964455028,14025.858503691134,7.199135453747853
UK,Online Video,C2,M2,P1,8,2024-02-19,820.4548575742979,2.092610628129913,1.2345765115745386,392.0723934712629,31757.642381453257,13.729936080218474
UK,Online Video,C2,M2,P2,8,2024-02-19,520.1936510186417,1.7025078040602983,1.6187646627126946,305.5455309972945,18875.228625590775,10.699862270452739
UK,Online Video,C2,M2,P3,8,2024-02-19,383.5483101045081,2.0110799669476376,1.444108645799256,190.71758279540086,13206.595178982974,6.6787161370150265
UK,Online Video,C2,M2,P4,8,2024-02-19,230.12538792836344,2.1985980167635515,1.4132375258745442,104.6691510561443,7406.338222682885,3.665396435714432
UK,Online Video,C2,M2,P5,8,2024-02-19,220.94318986053028,2.070615578824504,1.4450142341594479,106.70410872981094,7384.294646196325,3.736658374199884
UK,Online Video,C2,M3,P1,8,2024-02-19,376.3853254426344,2.035027813261222,1.4373025102112034,184.95340603697218,12868.091770729206,6.476861123078404
UK,Online Video,C2,M3,P2,8,2024-02-19,253.24721365550212,1.7860119875262006,1.4976653421084807,141.7948006084069,9467.722636138576,4.96549510059663
UK,Online Video,C2,M3,P3,8,2024-02-19,196.98285047087182,1.695682474350647,1.4900018093184242,116.16729750439004,7796.453452464515,4.068048645878206
UK,Online Video,C2,M3,P4,8,2024-02-19,127.20311515326956,2.118593292414053,1.2778198949568789,60.041309301195156,4698.730199628118,2.102579402695075
UK,Online Video,C2,M3,P5,8,2024-02-19,108.4389112971441,1.9662077310499761,1.4283918412123775,55.15129942004477,3861.0763397551996,1.9313367336935594
UK,Display,C1,M1,P1,8,2024-02-19,2410.9079799075516,1.3755406793401994,0.8534561304092158,1752.698423331241,205364.79391047973,61.37753568207156
UK,Display,C1,M1,P2,8,2024-02-19,2008.4142357276621,1.5400158306693958,0.9396992530131012,1304.1516819048986,138783.9436631665,45.66993119033793
UK,Display,C1,M1,P3,8,2024-02-19,1659.7691751480259,1.5233825485745873,0.8286815092701415,1089.5288098849853,131477.38880339978,38.15407859970583
UK,Display,C1,M1,P4,8,2024-02-19,1065.3109159454762,1.4912999064648322,1.0726800595741532,714.3505550609369,66594.93188906013,25.015756332699134
UK,Display,C1,M1,P5,8,2024-02-19,788.6899440786816,1.293268512703503,1.0529045520170885,609.8423771487105,57920.00575744617,21.35599699618737
UK,Display,C1,M2,P1,8,2024-02-19,1515.1809708305848,1.5984875180076148,0.8613981776724654,947.8841428296763,110040.18436524902,33.193841007982186
UK,Display,C1,M2,P2,8,2024-02-19,1102.6685310908367,1.523552683092824,0.866602441058502,723.7482125346731,83515.59818486766,25.344851771620014
UK,Display,C1,M2,P3,8,2024-02-19,796.7777962900669,1.33618375353658,0.9694425850666237,596.3085497643375,61510.45548750646,20.882057519696858
UK,Display,C1,M2,P4,8,2024-02-19,520.952483770635,1.2286193244945163,0.8123828217321756,424.0145612107863,52193.93491195392,14.848515017757004
UK,Display,C1,M2,P5,8,2024-02-19,411.41053438968396,1.6107583869731417,1.093747834849009,255.41418111923446,23352.199929565497,8.944318547144706
UK,Display,C1,M3,P1,8,2024-02-19,854.3574675534613,1.557232526303233,0.9033238018744955,548.6383395687537,60735.51238551108,19.212700151479307
UK,Display,C1,M3,P2,8,2024-02-19,630.6312113902922,1.424362639337218,0.8888730983863603,442.7462459165149,49809.8375032686,15.504477635801699
UK,Display,C1,M3,P3,8,2024-02-19,429.3995882890307,1.3862663373936752,1.0783832623151193,309.7525898928964,28723.79428700575,10.847188760876916
UK,Display,C1,M3,P4,8,2024-02-19,292.2776991016433,1.477003113295091,0.8733373784072581,197.88563508819703,22658.55555719937,6.929733299759918
UK,Display,C1,M3,P5,8,2024-02-19,221.3164982529388,1.3793318292463868,0.921555672960806,160.45196200094762,17410.98955914861,5.618847995683031
UK,Display,C2,M1,P1,8,2024-02-19,1068.5497592237568,1.2175131180114713,0.8551403446768979,877.6494835382045,102632.21575282025,30.734301905649268
UK,Display,C2,M1,P2,8,2024-02-19,666.7150293961644,1.3358857494474112,0.8258050729546862,499.08087549549117,60435.675662515205,17.47725326627674
UK,Display,C2,M1,P3,8,2024-02-19,519.358475013003,1.3108253511555914,1.073976433151588,396.2072251312117,36891.61259977931,13.874733253747912
UK,Display,C2,M1,P4,8,2024-02-19,324.0594678544657,1.6375361644524569,0.8831931093289819,197.89454113388788,22406.71253472992,6.9300451795048295
UK,Display,C2,M1,P5,8,2024-02-19,285.4066776307126,1.5453741220947097,1.0334910099336767,184.68451978725523,17869.968680144317,6.467445027778305
UK,Display,C2,M2,P1,8,2024-02-19,481.3180984929946,1.381663476226019,0.8486465215280289,348.3613099534943,41049.047055098155,12.199222893853715
UK,Display,C2,M2,P2,8,2024-02-19,383.76650766848314,1.5314822439182634,0.9997295025812094,250.58501931215673,25065.28202530478,8.775206709544568
UK,Display,C2,M2,P3,8,2024-02-19,244.7907287955812,1.3361947568132662,0.8823082995162249,183.19988725250687,20763.704405019937,6.41545485926826
UK,Display,C2,M2,P4,8,2024-02-19,181.9249979491217,1.4372831223444775,1.0175763117297356,126.5756169545552,12438.931163736956,4.43253633522565
UK,Display,C2,M2,P5,8,2024-02-19,140.2112661227669,1.2932144579228957,0.8171702822660315,108.42073815658392,13267.826854389614,3.796772814021423
UK,Display,C2,M3,P1,8,2024-02-19,273.9842400701752,1.3144171276135757,0.9986356685152286,208.44542749348864,20873.02046835612,7.2995254023392
UK,Display,C2,M3,P2,8,2024-02-19,175.83502945381122,1.3953103809687182,0.8168290252119164,126.01857755242581,15427.779089967062,4.413029439272874
UK,Display,C2,M3,P3,8,2024-02-19,122.36814278738134,1.2370916365340023,0.9972563698850331,98.91598906142792,9918.812458709217,3.4639271464659713
UK,Display,C2,M3,P4,8,2024-02-19,98.5357996342581,1.5839795805280288,0.904913281833198,62.20774613862801,6874.442820930406,2.178445594232899
UK,Display,C2,M3,P5,8,2024-02-19,69.60947971062565,1.6123481473313892,1.0207443886491394,43.17273525934016,4229.5344201181715,1.5118608333294479
FR,Paid Social,C1,M1,P1,8,2024-02-19,1748.8278576036228,2.159830896913661,1.8507451057887807,809.7059173024378,43750.26656938499,28.354994315997352
FR,Paid Social,C1,M1,P2,8,2024-02-19,1343.9343243542266,2.355291508820535,1.9332619205307044,570.6021183879833,29514.992889910434,19.981847085284482
FR,Paid Social,C1,M1,P3,8,2024-02-19,1058.0509673597244,2.6310947762568704,1.7137950127625186,402.13335411085484,23464.49552695592,14.082259653077516
FR,Paid Social,C1,M1,P4,8,2024-02-19,701.8978738999473,2.216209230094142,1.7666047398324576,316.7110146320126,17927.666981242735,11.090865001484453
FR,Paid Social,C1,M1,P5,8,2024-02-19,587.1700852708217,2.4580316165379927,1.8916547916943602,238.87816630195329,12627.999958067901,8.365245829342
FR,Paid Social,C1,M2,P1,8,2024-02-19,1070.9129009101755,2.331536008966732,1.6279182640734893,459.3164749725536,28214.959258655916,16.084748497924167
FR,Paid Social,C1,M2,P2,8,2024-02-19,816.988202852224,2.2981186087789744,2.109359965095063,355.5030622576536,16853.598633727364,12.449319060453742
FR,Paid Social,C1,M2,P3,8,2024-02-19,517.3305347668108,2.59203066598168,1.8631687110885262,199.58503637952995,10712.129030061138,6.989244429574652
FR,Paid Social,C1,M2,P4,8,2024-02-19,328.8259152329477,2.3483844605046245,1.7141795336282208,140.02218153082526,8168.466533634039,4.903419965914761
FR,Paid Social,C1,M2,P5,8,2024-02-19,279.6146653939619,2.3486018888114564,1.6897576439105402,119.055795163081,7045.732007316435,4.169200598635101
FR,Paid Social,C1,M3,P1,8,2024-02-19,520.5223674814004,2.7440213782440854,1.6757425249717874,189.69326245354748,11319.952774770165,6.642845585929298
FR,Paid Social,C1,M3,P2,8,2024-02-19,361.1628176318599,2.7216723465850152,1.889326512060469,132.69885998034425,7023.60651445181,4.64696544767447
FR,Paid Social,C1,M3,P3,8,2024-02-19,271.4580702220819,2.1763106659866702,2.196651632151117,124.73314332584565,5678.330669287697,4.368014972403596
FR,Paid Social,C1,M3,P4,8,2024-02-19,182.75989595834855,2.1702153253410423,2.1013892495996798,84.21279392155634,4007.481904535254,2.9490377209236645
FR,Paid Social,C1,M3,P5,8,2024-02-19,156.62142025462958,2.4970535131578373,2.127959713170387,62.72249250139704,2947.5413520845555,2.1964714353174273
FR,Paid Social,C2,M1,P1,8,2024-02-19,646.4717865377534,2.3089598264024147,1.9079575199529648,279.9839906894438,14674.540065040126,9.80472575897468
FR,Paid Social,C2,M1,P2,8,2024-02-19,419.7397108898707,2.5390655304135628,1.6078630645578356,165.31267344703133,10281.514457979823,5.789064666304109
FR,Paid Social,C2,M1,P3,8,2024-02-19,342.7894608797487,2.5500900174193317,2.0735456883318406,134.42249431910193,6482.736072588991,4.707325191667889
FR,Paid Social,C2,M1,P4,8,2024-02-19,208.91388792883825,2.587471145899041,2.1486676476194315,80.74056719818962,3757.7038630262027,2.827444230125273
FR,Paid Social,C2,M1,P5,8,2024-02-19,211.92697774064686,2.1974858658491274,1.6378973159303256,96.44065567573352,5888.077032530897,3.3772437437863947
FR,Paid Social,C2,M2,P1,8,2024-02-19,377.5294444521984,2.7487686614788,1.7049950235793654,137.34493183907762,8055.444733835283,4.809665680352766
FR,Paid Social,C2,M2,P2,8,2024-02-19,266.4952515707035,2.3702753275778314,1.905733233678096,112.43219235759975,5899.681569838806,3.937249447127467
FR,Paid Social,C2,M2,P3,8,2024-02-19,176.12843829276952,2.0629448857682813,1.8585259472064275,85.37719039797605,4593.812129785302,2.9898135813501807
FR,Paid Social,C2,M2,P4,8,2024-02-19,113.92461000089804,2.0840117624334207,2.175325795580481,54.66601103434879,2513.0033922004445,1.9143424779718374
FR,Paid Social,C2,M2,P5,8,2024-02-19,98.04020315421826,2.4211247931098354,2.1907663585336596,40.493659572288976,1848.3787380865433,1.4180426034571216
FR,Paid Social,C2,M3,P1,8,2024-02-19,188.57496982425647,2.3825817068196233,1.6925986151531147,79.14732547660444,4676.08355389353,2.7716506895394954
FR,Paid Social,C2,M3,P2,8,2024-02-19,131.84413621046554,2.7011266299134107,1.8118628498497618,48.81079426279694,2693.9563481222817,1.709299344744651
FR,Paid Social,C2,M3,P3,8,2024-02-19,88.33835608411252,2.6756195456265495,1.9461139584307752,33.01603781019859,1696.511022243562,1.156184664629616
FR,Paid Social,C2,M3,P4,8,2024-02-19,63.86426772751762,2.3490527358903055,1.8533357837118967,27.187243075372113,1466.9356365051656,0.9520668015346535
FR,Paid Social,C2,M3,P5,8,2024-02-19,47.70664972280683,2.154857849921087,1.9047395952059407,22.139116844553758,1162.3172479994607,0.7752870750653622
FR,Online Video,C1,M1,P1,8,2024-02-19,1866.193689953761,1.938650563549798,1.5946591357038025,962.6250986338849,60365.571367640936,33.71005276969589
FR,Online Video,C1,M1,P2,8,2024-02-19,1279.1182027681396,1.7852400290664536,1.2272087372845186,716.4964833535703,58384.23909358594,25.090904337968595
FR,Online Video,C1,M1,P3,8,2024-02-19,792.7150424896247,1.990351380373567,1.6119095846303284,398.2789422543274,24708.516287262337,13.947282466980793
FR,Online Video,C1,M1,P4,8,2024-02-19,499.13637462628594,1.9090624041284572,1.340651336425557,261.4562905575401,19502.18400964971,9.155906452233213
FR,Online Video,C1,M1,P5,8,2024-02-19,459.1876944378639,2.105908054864459,1.5281117501205521,218.04736126877972,14269.071699211661,7.6357743685416635
FR,Online Video,C1,M2,P1,8,2024-02-19,909.9843343826161,1.6790442489599213,1.323799682820499,541.9656658520483,40940.15679905072,18.979030591622287
FR,Online Video,C1,M2,P2,8,2024-02-19,612.8332981730848,1.7506040663516627,1.5284381375902965,350.06961879750276,22903.747962571462,12.259045956186277
FR,Online Video,C1,M2,P3,8,2024-02-19,508.45480770861695,1.9585188605473014,1.5529598420838011,259.6119026224394,16717.23219024682,9.091318052545452
FR,Online Video,C1,M2,P4,8,2024-02-19,348.6825054544365,1.9751288687601853,1.4552424728702134,176.53658501448018,12131.07700645188,6.182113478098079
FR,Online Video,C1,M2,P5,8,2024-02-19,248.5892258397858,1.8475564512274132,1.2499357233874817,134.55027351106756,10764.575409239407,4.711799875851943
FR,Online Video,C1,M3,P1,8,2024-02-19,467.5883644387069,2.1403553046212416,1.2561148249283662,218.4629642700615,17391.958118360715,7.650328320152041
FR,Online Video,C1,M3,P2,8,2024-02-19,339.88918573122794,2.086165015025469,1.5850685581281578,162.92535982685837,10278.75791185086,5.705463617226901
FR,Online Video,C1,M3,P3,8,2024-02-19,250.78198110098117,1.9245099296892323,1.6202477751990347,130.3095282763634,8042.567949852973,4.563293727562655
FR,Online Video,C1,M3,P4,8,2024-02-19,171.48171994238973,1.843017616232721,1.4918944253758601,93.0439939542805,6236.633931441863,3.2582964547187365
FR,Online Video,C1,M3,P5,8,2024-02-19,121.99105229336024,1.8383068865396424,1.2832383215140246,66.36054795126806,5171.334649122135,2.323872062382186
FR,Online Video,C2,M1,P1,8,2024-02-19,580.9343663309953,1.6683933084358697,1.5250463851942309,348.1998899142225,22832.085193912026,12.193570144876299
FR,Online Video,C2,M1,P2,8,2024-02-19,431.0548672106907,2.162346968132173,1.3008209018788899,199.3458374457982,15324.61825896751,6.980867950829192
FR,Online Video,C2,M1,P3,8,2024-02-19,272.83697896205746,1.74072130820612,1.538735459073779,156.73788657371375,10186.148999780638,5.488785234156904
FR,Online Video,C2,M1,P4,8,2024-02-19,200.96766872734287,1.6916900965996926,1.6493821062736955,118.79697654510665,7202.513965274804,4.160137060522415
FR,Online Video,C2,M1,P5,8,2024-02-19,142.25912576766194,1.9060094838733133,1.6145885728382778,74.6371552562104,4622.673324449837,2.613709580019746
FR,Online Video,C2,M2,P1,8,2024-02-19,300.5958339300036,1.8730267212763145,1.4372701166618242,160.48667673313926,11166.076221349576,5.620063666722283
FR,Online Video,C2,M2,P2,8,2024-02-19,226.16979157912652,1.6444161822956633,1.480190216486863,137.53804785804618,9291.917101336068,4.816428387038206
FR,Online Video,C2,M2,P3,8,2024-02-19,155.62833099448002,1.9453437234874582,1.341937872858716,80.00042826132642,5961.559762144753,2.8015253935460342
FR,Online Video,C2,M2,P4,8,2024-02-19,118.45967076803908,2.0191211688256954,1.5962410812449424,58.66892616302679,3675.442691731104,2.0545200823287653
FR,Online Video,C2,M2,P5,8,2024-02-19,92.18376708403093,1.8943292408090109,1.5871304723816584,48.66301226742508,3066.1003058180245,1.7041241847893722
FR,Online Video,C2,M3,P1,8,2024-02-19,149.48965381884923,1.6437361913723458,1.2272540511963772,90.94504008824019,7410.449368619583,3.1847934412550427
FR,Online Video,C2,M3,P2,8,2024-02-19,104.74152662995667,1.7077983931233103,1.4473385622698787,61.33131817649736,4237.523947424624,2.1477540686387817
FR,Online Video,C2,M3,P3,8,2024-02-19,80.53601868308867,1.6695612756112512,1.3712544614507416,48.237833411417164,3517.7886211129,1.6892348974718834
FR,Online Video,C2,M3,P4,8,2024-02-19,47.430707473556254,1.950077544482615,1.450579465616691,24.322472512825296,1676.7418186555524,0.8517457451092864
FR,Online Video,C2,M3,P5,8,2024-02-19,49.50200831163474,1.6510526817843343,1.281977734116401,29.982088916833757,2338.73710275466,1.0499391725465272
FR,Display,C1,M1,P1,8,2024-02-19,1197.4784524426173,1.3728246933298758,1.0376568529708754,872.2733924154986,84061.83507757177,30.546037216001864
FR,Display,C1,M1,P2,8,2024-02-19,814.4474728776345,1.2662203779484984,0.8353681286935624,643.2114717638519,76997.36794720366,22.524545314686197
FR,Display,C1,M1,P3,8,2024-02-19,624.2339901506512,1.3851688061350171,0.8609093517574903,450.65553554618884,52346.45606139659,15.78145209986408
FR,Display,C1,M1,P4,8,2024-02-19,448.965751473767,1.4813737314870832,0.8071849496377311,303.0739251890682,37547.02380477849,10.613309403361034
FR,Display,C1,M1,P5,8,2024-02-19,328.64222029131474,1.3617928477661054,0.8175494624424555,241.33055246282262,29518.770857220035,8.451125645910151
FR,Display,C1,M2,P1,8,2024-02-19,644.1027647072082,1.6031929564867347,0.835753367223853,401.76247163579507,48071.89386150385,14.069271764206382
FR,Display,C1,M2,P2,8,2024-02-19,445.1784989746912,1.3878661564312078,0.9354093440197465,320.7647199348342,34291.37435771252,11.232821220852554
FR,Display,C1,M2,P3,8,2024-02-19,324.2146575245722,1.6201448563392005,1.0687058350411787,200.11461089791175,18724.947907690712,7.007789536060521
FR,Display,C1,M2,P4,8,2024-02-19,222.49157931261564,1.5692055748020142,0.8311307273116554,141.7861259769532,17059.425348834033,4.965191324719109
FR,Display,C1,M2,P5,8,2024-02-19,221.79610876625225,1.2524891194011065,1.099216011071891,177.084259919405,16110.050994137435,6.201292439847419
FR,Display,C1,M3,P1,8,2024-02-19,324.3892680798927,1.2467845297189988,1.0767255410048806,260.18069710329485,24164.068483085746,9.111236598188984
FR,Display,C1,M3,P2,8,2024-02-19,236.44799663691205,1.259764562273066,0.8377911048760521,187.69221147979846,22403.223236365917,6.572771022097895
FR,Display,C1,M3,P3,8,2024-02-19,152.75994867693697,1.4873107653860485,0.9684823107656392,102.70883007915725,10605.132271126378,3.59674819075016
FR,Display,C1,M3,P4,8,2024-02-19,95.7583840992617,1.5080664608347245,0.9736164399259651,63.49745623694782,6521.814303153738,2.223609797341326
FR,Display,C1,M3,P5,8,2024-02-19,96.38752745201026,1.5555045377166437,1.0344459296804815,61.965442796778625,5990.206062864827,2.16996040259224
FR,Display,C2,M1,P1,8,2024-02-19,376.7605137979181,1.4440466387716848,0.8298131824659852,260.9060564126883,31441.541533161057,9.136637868768096
FR,Display,C2,M1,P2,8,2024-02-19,295.0387552327722,1.5039110411401178,0.8267177686885282,196.18098887624546,23730.104312074858,6.870038498699671
FR,Display,C2,M1,P3,8,2024-02-19,209.37356015819398,1.5090382520667898,1.0834132273324317,138.7463570730791,12806.411586343549,4.858742022386666
FR,Display,C2,M1,P4,8,2024-02-19,140.1184433438189,1.3522034406627679,0.9276439820206047,103.62230943233023,11170.482581757167,3.628737214559314
FR,Display,C2,M1,P5,8,2024-02-19,104.14722982502465,1.492732340727055,1.0457475913855925,69.7695273181382,6671.736840980444,2.4432507015960208
FR,Display,C2,M2,P1,8,2024-02-19,196.87472161779806,1.3818432083385224,1.0348971345557836,142.4725471238615,13766.831732993058,4.989229024460527
FR,Display,C2,M2,P2,8,2024-02-19,132.33495685017004,1.4880740237197703,1.0513701215595224,88.9303587998731,8458.520646179348,3.1142415590722954
FR,Display,C2,M2,P3,8,2024-02-19,118.24323071275053,1.620579098250688,0.8419255091938982,72.96356644386354,8666.273399142228,2.555102374307938
FR,Display,C2,M2,P4,8,2024-02-19,67.61571923106288,1.3934868115221408,0.8275195329794284,48.522683294867015,5863.629964136842,1.6992100213453034
FR,Display,C2,M2,P5,8,2024-02-19,59.7760297617508,1.4277753953470373,0.9328555572374737,41.866549848494586,4487.999189550496,1.4661196832294778
FR,Display,C2,M3,P1,8,2024-02-19,99.43537635689425,1.3494291609058413,1.0424309760506576,73.68699242437116,7068.764658504381,2.5804359418748852
FR,Display,C2,M3,P2,8,2024-02-19,75.91433715957781,1.4604242416413216,0.8420939274345751,51.9810168819577,6172.828848239885,1.8203169900722613
FR,Display,C2,M3,P3,8,2024-02-19,56.12562523279881,1.588539136453691,0.8539236341086459,35.33159740596356,4137.559378227523,1.2372729681398702
FR,Display,C2,M3,P4,8,2024-02-19,38.70502479892613,1.327642210204751,0.8481793207484976,29.153204456309798,3437.151053221011,1.0209125671277643
FR,Display,C2,M3,P5,8,2024-02-19,27.79134196555844,1.5754756449897884,0.8691861243794627,17.63996927146314,2029.481232694186,0.6177319663083057
DE,Paid Social,C1,M1,P1,8,2024-02-19,1109.4408166929825,2.389607903542179,1.7968269422626713,464.2773465255237,25838.73469422036,16.258472663304474
DE,Paid Social,C1,M1,P2,8,2024-02-19,778.8348535365882,2.1695571950425974,1.6406678355438875,358.983324024005,21880.317042053837,12.57119392945784
DE,Paid Social,C1,M1,P3,8,2024-02-19,599.9975284765219,2.314585421351771,1.831914488263168,259.22462093713074,14150.47605103559,9.077755881699273
DE,Paid Social,C1,M1,P4,8,2024-02-19,378.1708777543785,2.12524600538646,1.7682903269748234,177.94216612848592,10062.949698588689,6.231335354394951
DE,Paid Social,C1,M1,P5,8,2024-02-19,296.09800408113153,2.684295893547456,1.6919106121106802,110.30751296565167,6519.700992243416,3.8628455545602574
DE,Paid Social,C1,M2,P1,8,2024-02-19,668.3044970478563,2.043460360599662,1.7879644306228708,327.04549103743784,18291.49872536924,11.452766790112717
DE,Paid Social,C1,M2,P2,8,2024-02-19,411.3368659853285,2.4530025746585102,1.8995552264216524,167.68709101032718,8827.70285790601,5.872214109913659
DE,Paid Social,C1,M2,P3,8,2024-02-19,312.0098494474252,2.077963750956833,2.002546516424783,150.15172873143482,7498.03949620636,5.258145363320531
DE,Paid Social,C1,M2,P4,8,2024-02-19,214.95288302170707,2.2351085532008623,1.774945797451542,96.17111558804451,5418.256474430177,3.3678047518128427
DE,Paid Social,C1,M2,P5,8,2024-02-19,178.07915520352515,2.107206244933575,1.8920982329187432,84.50959920590911,4466.448820447601,2.9594315095461052
DE,Paid Social,C1,M3,P1,8,2024-02-19,312.2459574720134,2.3746328656579445,2.01643615944811,131.49230855334716,6521.0251233213385,4.60471336809422
DE,Paid Social,C1,M3,P2,8,2024-02-19,232.4107423078727,2.4770733309367943,2.1653905481562585,93.82473235864126,4332.924258791522,3.2856370391764655
DE,Paid Social,C1,M3,P3,8,2024-02-19,149.8456615800375,2.6219416032648812,1.6679877078732075,57.150647975320055,3426.323090125816,2.0013516807367995
DE,Paid Social,C1,M3,P4,8,2024-02-19,109.01387096366778,2.3375097011608448,1.8262312816382729,46.63675659165382,2553.715789481877,1.6331669805235778
DE,Paid Social,C1,M3,P5,8,2024-02-19,83.56732888760273,2.5770868378750134,2.1200035618401314,32.42705199507743,1529.5753544362553,1.135559041075323
DE,Paid Social,C2,M1,P1,8,2024-02-19,407.7424839086396,2.4465033602591384,2.0607574612770483,166.66336557389837,8087.480875629941,5.836364391749579
DE,Paid Social,C2,M1,P2,8,2024-02-19,263.84822471615536,2.7291982497845044,2.0955649525834703,96.67609333143484,4613.36658700318,3.385488506788033
DE,Paid Social,C2,M1,P3,8,2024-02-19,222.8095056596056,2.089786846488078,1.622142380654074,106.61829269049173,6572.683998768438,3.7336531926208427
DE,Paid Social,C2,M1,P4,8,2024-02-19,134.8370359504863,2.6122382619483684,2.0824341897625334,51.61743395103497,2478.7066119444125,1.8075847230609818
DE,Paid Social,C2,M1,P5,8,2024-02-19,109.39106743552757,2.626367153684544,1.6571580993593404,41.65109485247037,2513.4050196280455,1.4585746905882322
DE,Paid Social,C2,M2,P1,8,2024-02-19,200.62924703735945,2.593678837045589,1.8116250489984025,77.35315728831425,4269.82157986172,2.7088209291366088
DE,Paid Social,C2,M2,P2,8,2024-02-19,145.03149116230338,2.3411186544971,1.7398149922239363,61.94965423205253,3560.7035523279837,2.169407504739452
DE,Paid Social,C2,M2,P3,8,2024-02-19,105.67419236442827,2.3954070545892883,2.190627812845552,44.11533821025127,2013.8216976688034,1.54486973291162
DE,Paid Social,C2,M2,P4,8,2024-02-19,77.18786647865119,2.7390384630659605,1.8894052924453577,28.180643506645193,1491.5086572120517,0.9868545719835835
DE,Paid Social,C2,M2,P5,8,2024-02-19,56.3443408694167,2.7084768600753084,1.7681969899209036,20.80296187867378,1176.5070293216795,0.7284964247153696
DE,Paid Social,C2,M3,P1,8,2024-02-19,103.75255974566969,2.57225131524935,1.8524640285893017,40.33531215654644,2177.3870657700604,1.4124974543142195
DE,Paid Social,C2,M3,P2,8,2024-02-19,78.71775775382669,2.3451960005441657,1.6834035398286111,33.56553470821265,1993.9090012624065,1.1754274305362251
DE,Paid Social,C2,M3,P3,8,2024-02-19,52.578558252741274,2.405176670212486,2.0687277471249237,21.86058051531666,1056.7161650776934,0.7655330447890011
DE,Paid Social,C2,M3,P4,8,2024-02-19,33.80622299460775,2.6034202484345026,2.092632690933639,12.985311539670256,620.5251211036368,0.4547310659720387
DE,Paid Social,C2,M3,P5,8,2024-02-19,28.180537725331046,2.2076521921661656,1.6035819336761445,12.764935448314475,796.026394426345,0.4470137420841352
DE,Online Video,C1,M1,P1,8,2024-02-19,984.3885481507324,1.7539198706822756,1.3613742855719886,561.2505819708883,41226.76532964452,19.654366754109468
DE,Online Video,C1,M1,P2,8,2024-02-19,720.8002873225863,1.728316807237525,1.6175694507160912,417.053334379526,25782.71580208802,14.604740651021052
DE,Online Video,C1,M1,P3,8,2024-02-19,566.1955752335415,1.9307236964656493,1.4513644847132983,293.25562029927414,20205.511667677583,10.269483363074295
DE,Online Video,C1,M1,P4,8,2024-02-19,377.4318761610196,2.170837361703275,1.2766324285200832,173.86464910705254,13619.006162063617,6.0885452753112865
DE,Online Video,C1,M1,P5,8,2024-02-19,313.1921520265978,1.7426420166937995,1.3789589247560434,179.7225988047716,13033.209008496535,6.293684112551845
DE,Online Video,C1,M2,P1,8,2024-02-19,493.7000307594549,2.0809596128558434,1.4838201227047718,237.2463298708217,15988.887483097264,8.30810074525576
DE,Online Video,C1,M2,P2,8,2024-02-19,461.1376062846577,1.6182460109692163,1.543576039708521,284.9613737088519,18461.116678298673,9.97902813741604
DE,Online Video,C1,M2,P3,8,2024-02-19,304.5320389222576,1.9037320068326058,1.6434660311135312,159.96581337566118,9733.44202723048,5.60182361533436
DE,Online Video,C1,M2,P4,8,2024-02-19,190.35113982817114,1.7704152152231636,1.6399586828613855,107.51779480395908,6556.128268814857,3.7651527491506585
DE,Online Video,C1,M2,P5,8,2024-02-19,156.02706177372033,1.7696330379235965,1.399861741925763,88.16916187143245,6298.419281759913,3.0875852952139353
DE,Online Video,C1,M3,P1,8,2024-02-19,290.29562957670277,1.835184334435298,1.6130910232665787,158.18336290780795,9806.226717912039,5.539404196376789
DE,Online Video,C1,M3,P2,8,2024-02-19,178.34488575509468,1.9212744166082023,1.5256921023940666,92.82634703997302,6084.212331853388,3.2506747035542602
DE,Online Video,C1,M3,P3,8,2024-02-19,151.46425206002093,2.0637312180553167,1.2697225971281143,73.39340062062338,5780.270492675026,2.5701546857439856
DE,Online Video,C1,M3,P4,8,2024-02-19,89.56432881474053,2.1769949526983523,1.4561933728027587,41.1412661769045,2825.2611875110547,1.440721061401522
DE,Online Video,C1,M3,P5,8,2024-02-19,84.98298520006227,1.6902313826864974,1.4382996905072818,50.27890623175398,3495.718351578094,1.760710981544479
DE,Online Video,C2,M1,P1,8,2024-02-19,320.79480749393923,1.8368740848663945,1.622793916608875,174.6416970748827,10761.791456541105,6.115756624815173
DE,Online Video,C2,M1,P2,8,2024-02-19,271.35176261380366,1.6976441561051292,1.5116804553499537,159.84018891000133,10573.67569609798,5.597424387252141
DE,Online Video,C2,M1,P3,8,2024-02-19,158.72924470336557,2.1019852928869156,1.4427401680308378,75.51396541189074,5234.065501548902,2.6444144896038986
